starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 09 01:32:11 2015	1425875531	0	107	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	107	108	107
Mon Mar 09 01:31:52 2015	1425875512	0	107	108	107
Mon Mar 09 01:32:09 2015	1425875529	0	107	108	107
Mon Mar 09 01:32:26 2015	1425875546	0	107	108	107
Mon Mar 09 01:31:44 2015	1425875504	0	108	108	107
Mon Mar 09 01:31:41 2015	1425875501	0	107	108	107
Mon Mar 09 01:32:29 2015	1425875549	0	108	108	107
Mon Mar 09 01:32:18 2015	1425875538	0	108	108	107
Mon Mar 09 01:32:43 2015	1425875563	0	108	108	107
Mon Mar 09 01:31:50 2015	1425875510	0	108	108	107
Mon Mar 09 01:31:52 2015	1425875512	0	108	108	107
Mon Mar 09 01:32:01 2015	1425875521	0	108	108	107
Mon Mar 09 01:31:56 2015	1425875516	0	108	108	107
Mon Mar 09 01:32:17 2015	1425875537	0	108	108	106
Mon Mar 09 01:31:51 2015	1425875511	0	108	108	107
Mon Mar 09 01:32:45 2015	1425875565	0	108	108	107
Mon Mar 09 01:32:34 2015	1425875554	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:01 2015	1425875521	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:40 2015	1425875560	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:31:44 2015	1425875504	0	108	108	107
Mon Mar 09 01:31:52 2015	1425875512	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:16 2015	1425875536	0	108	108	106
Mon Mar 09 01:31:43 2015	1425875503	0	108	108	107
Mon Mar 09 01:32:22 2015	1425875542	0	108	108	107
Mon Mar 09 01:32:26 2015	1425875546	0	108	108	107
Mon Mar 09 01:32:13 2015	1425875533	0	108	108	107
